order_id,product_id,add_to_cart_order,reordered
676207,40593,8,0
2125659,15251,29,0
2656754,24625,2,0
1073368,16083,2,1
1045445,40009,13,0
3061185,36865,7,1
2993914,42980,10,1
2709724,26209,4,1
2216897,17889,29,0
858141,33353,17,0
3053293,47626,1,1
2032879,18394,32,0
2513431,38996,6,1
2952178,11512,10,1
218379,3717,1,0
1569922,44142,4,1
338460,40723,5,1
1647657,24852,3,1
2565125,41806,8,1
270820,33401,12,0
1431537,46906,17,1
2461912,30391,2,1
1244400,43920,11,1
2277716,37067,1,1
2849388,30450,6,0
1898105,15206,11,0
100000,31506,15,0
2784007,31049,5,1
608428,41220,10,0
463192,35221,3,0
2817823,39928,8,1
2815192,33052,3,0
845773,46906,7,1
1291565,8518,6,0
473474,21137,8,1
1168235,34658,9,1
2575680,20383,4,1
2759030,21137,17,0
997284,12362,16,1
1955874,10070,6,1
376145,7644,6,0
939870,21137,20,0
2735531,43352,7,1
3166497,14947,2,1
235292,6568,4,0
618601,31964,1,1
3355302,21616,4,1
1654551,5077,6,1
152188,26842,2,0
980588,16797,1,1
948640,29642,1,0
2466061,24631,6,0
3022153,27361,2,0
2804282,48931,5,0
3134040,21616,11,0
2846624,10385,12,1
142079,20414,15,0
475302,16823,18,1
874212,34993,7,0
3022875,21386,3,1
1226814,5744,24,0
2635570,24964,3,1
3223629,37524,4,0
733105,25146,4,1
639993,42768,15,1
102724,19294,7,0
1912378,5146,22,0
2202491,28322,13,0
509036,6901,6,1
1054992,48168,15,0
244273,46692,10,1
29919,21267,9,0
349491,43037,6,0
2978029,1117,3,1
1949712,24184,2,1
61899,8361,9,1
1071701,24184,17,1
3000391,44765,5,1
2309735,4138,4,0
476228,34063,17,0
2721335,6366,4,1
2529473,46088,7,0
527785,30776,3,0
2261750,19190,2,0
259611,41588,5,1
3194626,25839,7,0
1972624,32177,13,1
1311771,28156,10,0
654249,4493,2,1
2772625,26790,11,0
491642,3098,2,0
2079560,29987,31,1
3245622,41392,10,0
49045,18531,9,0
1400319,39275,8,1
1862413,16535,18,1
2299865,36070,20,0
875015,39581,10,1
2980150,31927,4,0
218536,28968,4,0
2460960,11782,4,1
377315,21903,8,0
1582618,31821,19,0
1431736,41406,17,1
1718688,21709,19,1
278134,11121,4,0
65733,23929,11,1
682623,22115,2,0
145494,44910,15,1
1772188,46979,2,1
951390,22035,9,1
749143,39739,1,0
1941094,11121,25,1
3143195,8087,2,1
103486,24235,10,1
2610158,13909,29,0
2500395,32864,10,1
2537390,36307,3,1
1697437,24852,1,1
1947897,42342,3,1
1039857,2295,10,1
2781441,43636,8,1
2612782,432,1,1
1205065,28986,12,1
456934,24184,4,1
2224587,3020,6,1
2517670,29127,6,0
745586,26315,10,0
1136260,38772,4,0
2168062,18594,3,1
1431317,16185,19,1
2521050,28204,1,0
1668529,29820,4,1
1582671,22882,6,1
3243357,28375,15,0
963570,13629,16,0
1849403,41259,7,0
3130206,23102,5,1
667116,37630,5,1
2394696,2228,9,0
2148092,28916,24,0
32735,8174,8,1
1662307,16797,13,1
485745,1723,3,1
2138521,47941,6,1
1713360,23405,12,0
1639895,11249,14,0
1037024,49235,18,1
1678101,42265,2,1
281949,21955,16,1
1897333,5201,17,0
3354072,41065,14,1
184731,34335,6,1
885761,6532,3,1
1352221,15664,6,0
2039172,19057,7,1
2342069,34584,6,1
2790545,260,11,1
2243695,18531,5,1
1148780,47209,7,0
1098300,23180,5,0
1550175,17948,12,1
1363639,27868,4,1
585804,33290,13,0
2698835,2703,21,0
2908596,21137,5,1
2277406,5612,2,1
2296004,10199,20,0
2837032,49306,1,0
1994791,28985,1,1
899474,8221,8,1
469848,5266,4,0
3089218,27156,9,1
3072984,42613,35,0
2943786,42611,13,1
821199,19678,1,1
1418641,30967,9,1
1495730,44604,7,1
2508011,45531,3,0
1465116,17151,7,1
1496489,33674,22,0
430458,16797,4,1
1411761,18935,19,0
975571,8021,13,1
1009572,28535,7,0
22921,34969,1,1
2130900,28123,11,0
2697055,6184,4,1
2969718,16181,13,0
140002,27246,4,0
130202,46979,1,1
455395,10433,31,0
2553136,23586,2,0
2051087,27521,7,1
2068936,23029,11,0
1736970,4461,2,0
1049354,19051,6,1
985700,12974,16,1
983904,13511,5,0
2643660,27966,5,1
2122809,38490,4,1
1614624,20142,12,1
1327196,12206,1,1
1101296,36537,6,0
1198159,31992,1,1
464692,49683,10,1
567618,47029,3,1
2399656,48205,7,1
1649478,34969,6,1
3038216,35914,3,0
395343,9470,12,1
2775851,44813,14,0
2315508,39581,10,0
2643342,429,6,1
3202986,36316,6,0
2073692,11520,2,1
1875909,16249,8,1
1822929,15672,1,1
2850883,48364,10,0
2595715,39408,13,1
2439344,24454,5,1
2879587,30442,6,1
284258,38230,12,0
2901924,21137,14,1
2266339,5479,1,1
2722840,41006,4,1
1634209,49383,13,1
2676701,15541,2,1
3319948,32573,15,0
144158,21903,15,1
988493,44142,8,0
2099052,17264,44,0
2445738,28842,11,1
2892971,16616,12,0
2857403,2086,2,0
1297588,16158,9,1
1508977,26717,8,1
2467623,19446,7,0
481382,625,19,0
2531422,14891,6,1
1521383,11520,18,0
638532,44628,4,1
1087071,4098,5,1
833959,10995,11,0
617190,44706,5,0
3046299,36695,16,1
1046909,22882,16,1
156123,20754,12,0
2727470,39844,7,0
764675,31931,24,0
2558494,27900,4,1
610751,13176,7,1
1833869,35906,11,1
3058170,36316,6,1
1016348,41549,1,1
144814,11520,1,1
2185287,49533,8,1
3140446,22028,2,1
2105833,40408,18,1
504309,21903,11,1
2322931,5918,10,0
1767289,30571,2,1
237661,27811,3,0
543073,47209,6,0
476577,49191,2,1
874452,13332,15,0
1002513,42342,4,1
2466874,41220,5,1
2530364,7815,27,1
825288,40817,4,0
289595,5991,28,0
727397,22163,14,0
2376386,148,2,1
2614908,18439,14,1
398363,20119,12,0
3290255,43086,11,1
722698,45161,19,1
1622377,35286,12,0
3326279,4675,4,0
1926132,25069,14,0
3126527,46650,1,0
1857799,44697,3,1
3335831,810,12,0
3420769,16710,3,1
2337728,18152,9,0
2674678,37552,3,1
1162455,39984,1,1
2068574,33589,7,1
2149180,32303,4,1
1882538,49235,11,1
2465597,21463,3,0
2741266,11481,8,1
1128635,46979,6,0
99980,25081,3,1
622352,11992,14,1
3067258,27890,6,1
1115066,40004,21,0
1202070,34358,3,0
2704337,13629,22,1
415840,5134,22,1
2058918,18531,23,0
679587,16797,13,1
782504,30198,19,0
2454421,39921,20,1
2966776,18337,19,1
151108,1025,24,1
1008553,34160,10,0
2411550,4367,28,0
3027255,48174,18,1
2561035,19057,4,1
1650357,40550,19,0
1489795,31778,1,1
2884404,48135,5,0
2658254,21500,20,0
1215386,23662,4,1
2551995,12980,4,1
3355257,6046,3,1
3286824,34134,8,1
2384354,46059,14,0
2396442,26505,8,1
2481013,28204,15,1
3406112,37107,18,0
157936,29628,4,1
2487544,12078,5,0
1968046,18963,23,0
1807697,29987,15,0
2335762,27796,5,0
1908901,45633,2,1
1301542,11185,15,1
3051812,38672,1,1
3248639,38508,2,0
1701942,8898,5,0
1430548,47734,4,1
2291846,31970,11,0
1599435,19448,5,1
1779598,46941,17,1
2124928,27156,5,1
3026958,2745,19,0
2925368,7948,9,1
2380807,9901,1,0
2714017,34497,4,1
2147867,27548,1,1
517926,47209,1,1
3164727,21137,11,0
2836169,24852,3,1
3205936,45007,9,1
930544,14142,15,0
1464549,3212,7,0
2681456,5212,25,0
549976,30353,3,0
1203357,4821,4,1
176130,26526,28,0
1829781,18134,23,1
1949670,11543,2,1
3081182,30169,3,0
3343572,31730,25,0
1803638,47626,7,1
388563,31371,13,0
665291,31506,6,0
1565370,38003,5,0
238249,13176,19,0
104686,34217,3,1
1324704,14891,7,0
1914796,47866,3,1
3156638,29594,9,1
1514815,6343,2,0
1769613,47626,13,1
1818014,45007,16,0
970952,32568,5,0
1774336,5479,10,1
408912,1529,22,0
2699702,21607,3,1
3305075,29987,5,1
1248984,1080,6,1
1430371,13370,2,1
679365,42110,6,1
1027566,46813,1,1
1995931,19057,11,1
2229867,29675,4,1
1220494,3308,24,1
1028877,21903,1,0
1978199,7823,32,0
1252286,28199,7,1
2714556,16047,2,1
2728366,27966,7,1
134419,34050,5,1
909015,40174,7,1
1574486,47743,10,1
1338659,10585,5,0
2270181,22825,9,0
2675775,39097,5,0
772549,4374,9,1
585133,6184,1,1
886188,39059,10,1
233714,3016,6,0
1626992,46906,9,1
192627,43692,6,1
756067,31506,15,1
2931109,15602,5,0
404993,46720,22,1
2976192,28842,10,0
2999543,46346,11,1
2017912,19468,11,0
2030284,18394,5,1
2649886,20017,22,1
621983,13176,1,1
410569,13733,2,0
1685154,45681,8,0
2181780,46979,19,0
888436,19057,3,0
2405928,36658,4,0
1803132,27676,14,1
1616778,29811,11,0
926885,7781,1,1
1181667,15872,2,0
1133378,16797,1,1
1077288,4933,1,1
736884,2646,25,0
2040613,3957,18,0
551179,6213,2,0
2855725,30776,2,0
1521866,23630,3,1
1390361,41455,5,0
428232,35921,1,1
848995,4920,14,0
315271,31433,8,0
1665888,4467,7,1
3072637,24838,3,1
1734238,33198,1,1
125365,26505,4,1
3047578,25144,18,0
3337444,2361,3,1
2791815,34586,1,1
2378344,45570,3,1
2412664,44628,24,0
1024887,45190,1,1
3345184,35458,12,0
64148,49683,2,1
1944506,42265,3,1
413694,46692,17,1
2160403,49445,6,0
977439,29801,17,1
1278500,24852,6,1
1697941,22474,10,0
2481013,39414,3,1
1192538,18963,12,1
2947875,17334,1,1
450899,23646,17,0
1077618,1158,12,0
1038145,4889,9,1
2354266,23029,15,1
593274,26790,9,1
352156,22867,8,1
1555254,46979,4,1
1383533,8237,6,1
2068521,42736,4,0
2384766,46979,9,1
2350653,30233,16,1
3191224,10365,6,1
2569381,9076,10,1
1864176,12395,19,0
879348,5618,4,0
2502159,43662,19,0
1856055,23026,1,1
330521,16797,19,1
195857,30559,11,0
2933909,38456,1,0
397909,6184,2,1
3414341,49028,18,1
3141827,605,4,0
2297983,35921,20,1
510477,24852,24,0
40434,44632,4,0
788243,24852,11,1
757931,48246,6,0
386440,42265,4,1
2407339,24852,5,1
2925339,45007,17,1
2962059,7600,8,0
135461,3919,8,0
2761240,39162,2,0
2979119,34824,8,0
572421,24489,4,1
1415736,12659,31,0
1430535,26209,7,1
3008389,44859,1,1
2317484,12206,6,0
2707394,21616,14,0
1521106,5337,3,0
3293276,35045,7,0
1004909,28993,2,1
2982572,10749,15,0
3319020,15438,2,0
236078,39527,11,1
3244784,35535,3,0
691384,49683,17,1
2987753,29307,10,0
764533,8277,11,1
2868972,18713,6,1
3301565,16570,9,0
457660,22308,4,1
2943323,31127,9,0
2327313,10132,9,0
858251,45835,27,0
120067,519,8,0
2198104,21137,8,0
2265643,13176,6,1
1309393,44359,6,1
371948,12539,5,1
3360456,22802,1,1
1626320,40706,5,1
3235908,19562,14,0
13069,24759,2,0
1423470,29487,6,1
1989138,32446,4,0
367828,20877,7,1
1930818,22451,12,0
600425,4639,1,0
741922,27012,22,0
1811975,48455,7,0
908175,8667,12,1
2578509,45633,1,1
711644,6292,3,0
1916065,37766,3,0
3110690,25495,15,0
3357626,36034,23,0
2163753,35217,3,0
1340295,19660,7,0
716091,4086,14,0
313973,12341,1,1
2787446,9839,5,1
1368293,28494,14,0
11282,5120,2,1
3011740,43154,19,1
2563053,22935,10,1
2145986,38557,7,1
2281742,2361,6,0
1183578,47766,1,0
171021,26882,9,1
942589,32431,16,0
1372586,3800,5,0
1308734,40898,3,0
2533929,48144,4,1
1438961,63,5,0
2998128,29487,10,1
1996969,7563,1,1
2033399,44995,2,0
3149609,4792,9,0
611464,14114,9,0
311105,3583,4,1
176130,29792,9,1
892463,45123,10,1
1657470,23919,4,1
2204485,47552,8,1
3357646,1559,3,1
2026131,20114,11,1
3064293,47766,6,1
2670173,10132,7,1
2184897,33095,3,1
2957391,39276,3,1
1139025,27344,12,1
2914946,8022,24,0
2475541,18288,5,1
793506,24852,9,1
2534984,17948,6,0
325034,23801,6,1
918345,20034,1,1
1293939,24838,13,1
1135013,41259,3,1
533057,44560,31,0
317913,21267,3,1
245832,4367,16,1
267345,5785,9,0
2542434,44728,1,1
1642928,24964,4,0
2316081,4137,2,1
228323,45275,1,0
927600,43768,12,1
2198154,21137,19,1
1033831,3856,10,1
1268997,8174,10,0
1558532,37011,3,1
89655,22507,3,1
786965,6336,2,1
3320610,16797,3,1
229769,37710,3,1
186018,27695,4,1
1824486,23854,8,1
3304932,19084,19,0
1232893,32959,33,0
2498920,3704,11,0
1817579,32478,1,0
2531700,5194,4,1
2728636,27413,11,1
554681,30247,26,1
1226580,44910,4,1
665973,16059,19,0
45138,43295,8,1
42199,16083,2,1
2248210,2688,15,0
615692,21938,17,1
315138,8490,14,0
3318736,38562,11,1
1293029,41950,29,1
1987165,9290,6,0
2608806,46584,2,1
2305296,24852,1,1
170058,12456,2,1
634560,42585,3,1
3190927,8239,1,1
693233,1700,8,1
1282163,21839,16,0
496130,46562,2,1
2629779,28204,3,1
1081409,19691,4,1
1169065,2361,23,0
3411283,47766,1,1
3241178,35951,2,1
2070470,8833,35,0
209542,34124,20,1
1965036,22115,6,1
2644818,46562,2,1
2163264,13176,1,1
735501,33122,8,1
1531823,47630,1,1
1183711,8193,6,0
301156,43372,8,1
844675,45002,8,0
2545402,46616,2,0
1112049,9213,10,0
1313467,43295,22,1
479243,13885,6,0
1467937,47766,3,1
1306590,27845,8,1
1049343,16797,19,1
3339049,21614,18,0
3235014,19678,5,0
2780632,28820,11,1
3181747,43961,12,0
3101080,21137,7,1
402367,44359,8,1
1479924,44514,15,1
2693491,7303,2,0
2180704,39812,4,0
3100012,46979,13,0
1491942,24852,2,1
1115343,32221,10,0
1089110,11777,7,0
462785,35419,3,1
2389508,13409,8,1
1319208,38535,7,1
447917,35347,17,1
966073,3188,4,1
2177151,27845,6,1
2076563,25890,4,1
466484,43122,13,0
2405428,27744,35,1
37871,3142,14,1
2544099,25753,7,0
2129128,47626,9,1
2527546,26914,1,1
845527,8571,3,1
935325,9477,8,0
365606,37141,2,0
2402167,43500,8,0
917258,38456,5,1
596265,15905,2,0
2591315,13176,6,1
1432230,24891,7,1
2378374,46906,19,0
1892681,47865,6,0
432897,11827,8,1
1891731,25890,1,1
3285022,25133,13,1
3127875,25890,20,1
540912,19679,16,0
2619489,21194,7,0
3169805,22935,4,1
2044686,27433,1,1
533406,41844,13,0
1930487,3822,3,1
1090960,44389,4,0
1083778,13176,4,1
32127,10749,4,1
2055490,9689,5,1
1888855,17616,11,1
2890636,31683,8,0
2429510,35108,10,1
3377143,40174,2,1
1201690,31759,3,1
3389437,7361,6,1
1719100,32773,15,0
3368102,19911,1,0
1017255,16797,6,1
2227228,2366,1,1
3217566,768,10,0
1610198,47854,2,1
2879883,12622,9,1
2388367,22963,2,1
1403757,43195,10,1
634626,12250,6,1
2885101,24221,3,1
2364180,27344,5,0
1551349,4565,14,0
1458125,17025,7,1
1750101,3957,3,1
3213196,39275,9,1
2692535,46370,7,0
772071,39071,5,0
412774,13733,5,1
2416735,14110,1,0
2674016,47766,1,1
1594617,29553,25,1
2361621,18434,8,0
710311,1006,2,0
1371197,36070,4,0
2900281,25890,5,1
2386641,23516,13,0
2667493,21903,3,1
1420854,15043,7,0
819409,49519,4,1
2148666,43901,13,0
1481167,17313,46,1
68293,21616,9,1
1520966,24184,12,1
1567278,36348,16,1
2285985,42806,2,0
2565375,41588,21,1
151454,32139,7,1
564515,5450,1,1
440889,35939,17,0
2867453,41771,21,1
2445629,26959,20,0
258585,25443,5,0
1633286,25533,1,1
1912725,35149,2,0
3088970,11461,6,0
3075681,38739,2,1
345699,25283,6,1
1031158,23373,2,1
1969157,39032,7,1
236809,36229,5,0
2066158,16521,6,0
877501,39275,4,0
91042,19057,6,1
3040906,21573,8,1
3106634,46900,10,1
1433237,15872,17,1
1940318,22559,8,0
2949150,42637,5,1
75659,34063,3,1
2360078,17721,6,1
1524093,19348,7,0
1847094,33754,7,1
3397946,47672,5,1
1950746,21137,5,0
1316001,4778,8,1
1794821,47223,8,0
2744505,11737,3,0
53044,28465,1,1
1585522,7500,3,0
2168759,34358,5,1
79971,3376,9,1
1692830,42495,1,1
2916033,2295,15,0
2574884,7079,7,1
2632700,6318,4,1
1124177,47209,15,0
3229731,40354,23,0
846693,5973,11,0
1243800,23032,3,0
2615252,21903,2,1
2935512,31683,4,0
3037126,32156,15,0
2633909,432,2,1
448987,41610,18,0
677210,6184,4,1
1223038,24846,1,1
2818056,38547,14,0
2550287,7877,5,0
949508,21450,1,1
2865093,43961,7,1
1096078,47766,6,0
3286132,38302,19,0
3236120,21137,6,0
722919,8637,1,1
49734,18987,9,0
1398872,22922,13,0
2588977,5373,12,0
1493833,16042,4,0
1275658,27845,1,1
128769,8424,9,1
2124386,23504,5,1
2095863,32433,9,1
409553,21137,2,1
434591,19505,7,0
21464,27544,1,0
1481005,38831,10,1
2888861,21903,1,1
351488,36651,10,0
174227,49628,2,0
18207,44479,3,1
3391702,28993,5,1
1100805,37553,8,0
880780,12015,1,1
53744,40545,9,0
387980,22802,1,0
3101005,24852,5,0
2299458,41950,5,1
332547,35000,8,0
2586726,17858,11,0
835468,27325,11,1
1845470,12505,33,0
2958125,27845,9,1
1447728,47145,6,1
646847,1408,11,0
935095,31881,10,0
188566,40604,12,0
49416,44303,4,0
345216,48568,25,0
416430,8339,12,0
2905489,20082,17,1
2351527,31066,11,0
710669,13447,8,1
1475384,20041,10,0
1015135,31717,1,1
2517486,28384,16,1
443754,18531,3,0
900414,38768,1,1
1809881,36675,9,0
1178597,16857,22,0
2646771,20842,5,0
127827,49131,4,0
3220555,34224,8,1
2152341,3887,7,1
2978135,18362,13,1
1283716,16396,24,0
3202682,5067,1,0
725084,39619,10,0
1697034,30776,1,1
2806032,22638,9,0
1888705,26040,3,1
949359,18027,8,1
1904924,36724,14,1
2170616,500,2,0
817365,32665,7,1
3150188,47962,1,0
2763085,32864,18,1
1450865,24852,4,1
2300465,24209,16,0
2149180,17600,5,1
1790183,12409,5,0
1171334,15767,1,0
1553612,13203,17,1
10101,43352,2,0
483744,47862,7,0
277756,1062,19,1
204095,26800,29,0
2192314,9203,5,0
2320239,8411,6,0
1291859,8596,10,0
3243551,41149,14,1
1999204,39041,22,1
2520431,41217,10,0
2823840,3434,7,0
1667305,9755,3,0
1252168,8518,16,0
1740183,33598,10,1
48033,27521,5,0
996378,8195,18,1
2831767,17461,2,1
1178520,22035,7,1
1807697,12409,5,1
807060,25890,5,0
2556499,40545,11,1
3347621,25272,3,0
604406,34243,12,0
3017315,33000,6,1
1792713,18465,15,1
3303654,13535,2,1
2002206,8221,13,1
737015,18487,13,1
1150768,633,3,0
1176291,27104,9,1
314396,14962,14,0
746483,34430,19,0
3079089,24964,10,0
2881458,27845,4,0
2032388,1461,8,1
1893849,32864,5,1
1431683,45007,10,0
1570969,47601,13,1
2845159,41733,2,1
2076351,24838,2,1
2639275,7021,8,1
22096,7715,18,0
274329,23165,28,1
724874,12395,5,0
377810,15904,6,1
1543526,39041,3,1
1307927,13176,3,1
362328,4792,7,1
670267,11440,3,1
1761208,12845,7,0
683001,6350,7,0
977744,18427,9,1
533562,260,10,1
2275705,8424,1,1
616821,10613,7,0
2335614,33237,24,0
1951938,24489,9,1
1054681,19076,2,0
2618479,34061,4,1
3319816,34243,4,0
3146228,47977,3,0
59336,20637,1,0
3335079,26781,3,1
745619,24838,2,0
2419358,8955,12,0
1928697,21938,11,1
709378,37886,6,1
3293871,27277,10,0
2814426,31869,11,1
2078915,4724,16,0
3116279,40549,3,0
2313293,23622,8,0
1123717,15572,1,0
2839561,18531,15,0
2431937,12403,11,0
1204857,7021,6,1
922035,30696,7,1
2890864,34949,12,1
3100406,23719,4,1
2701980,39315,22,1
1129351,30135,9,1
69363,5077,15,1
319464,44247,5,1
1103882,9387,14,0
1107821,34504,3,0
2747196,7570,10,1
195686,9550,23,0
2401304,9392,1,1
575323,31167,21,1
1464149,43704,1,0
157616,39561,21,0
1054681,36854,6,0
3346741,16797,8,1
593313,48657,1,1
1801875,35206,2,1
3205019,5616,2,1
1495408,28842,5,1
2294690,10258,1,1
2869511,31433,1,1
122316,35568,15,0
658815,17044,8,1
2494517,14904,1,0
2014251,27966,6,1
145707,10603,3,1
266550,38544,8,0
3256669,17615,2,0
2615933,22504,18,1
2229064,14289,15,1
3308755,6187,2,0
527894,26055,4,1
467046,24964,23,1
558424,40706,12,1
1560091,18609,16,1
460559,45081,9,1
706226,48726,4,0
3155672,14218,2,0
974378,15290,1,1
2183508,9076,7,1
1719821,46149,1,1
2809151,42302,9,0
3322608,45066,11,1
1348204,25613,3,0
2897385,7615,7,1
376807,39108,5,0
1800284,32175,7,0
709725,18352,6,1
1647144,39228,1,1
3420586,546,3,0
469848,48171,9,0
1825885,26348,2,1
2094007,21137,3,1
2538368,47144,3,1
1794132,9387,11,1
2918834,34823,5,0
1398872,36086,7,0
539822,44152,3,0
3277955,18918,3,1
2648742,31040,17,0
2760891,49683,6,1
2757944,40604,7,0
2216897,25495,15,0
1781451,19508,9,1
527269,4591,7,0
146226,7826,5,1
3132227,42220,7,0
1981534,21903,2,1
697123,8174,6,0
2613182,27966,14,1
3218163,18465,9,1
2431560,38444,2,1
2136569,47141,2,1
3416612,31956,5,1
1962716,2713,9,0
2654206,33727,9,1
1593125,27964,3,1
2489484,14999,2,0
1453606,48679,6,1
2179086,23139,21,1
1172201,39180,2,1
145580,34459,23,1
3109478,29941,6,0
206033,27117,9,1
1717186,11173,1,0
2092958,9092,1,1
2408215,43121,25,0
3326413,8996,2,0
3098292,29675,10,0
1577802,27521,8,1
1769667,29439,23,1
350517,24852,5,1
3259009,44199,13,0
2660338,46175,3,0
2600388,4799,1,1
715952,9203,2,1
2883927,17747,8,1
2558030,38672,4,1
1665722,48220,4,1
1723919,28134,9,0
1917136,11755,3,0
692808,21731,5,0
1699674,16797,4,1
3373822,35121,2,1
3057367,45578,7,0
641291,13541,3,1
577070,5371,6,0
112506,36036,7,0
1348895,29442,11,0
857053,28934,14,1
1614127,43772,9,1
477144,47209,3,1
1677937,29112,5,1
1215909,17168,4,0
918886,4920,8,0
1849500,25890,18,1
827510,38809,7,1
3235833,37634,6,0
1689038,29987,16,1
1699674,14114,12,0
2786855,18382,14,1
2185813,23543,3,0
2110982,46058,2,0
579499,27673,4,1
974523,36407,20,0
557601,37208,1,1
821117,18432,15,1
2199786,24852,19,0
865276,21868,3,1
1938710,38928,4,1
953884,13819,9,1
2371581,42447,1,0
391395,31374,2,1
25315,39947,3,0
1070252,18027,9,1
1870891,8277,23,0
2306566,45603,6,1
3134040,5785,6,1
501380,44359,4,0
46067,11319,7,1
3417664,4317,13,0
1473316,47209,4,1
1826528,15290,4,1
1535731,8559,12,0
522797,4796,18,0
2393397,38433,2,0
2554096,45763,3,1
1371172,33768,2,1
903497,21925,4,1
481985,25138,3,0
7464,1819,7,1
2603699,42404,16,1
727829,30949,13,1
2507801,15902,5,1
2689687,43735,12,0
51244,8670,3,0
2945695,21903,5,1
1480184,37192,4,1
920654,43122,16,1
2057949,28849,15,1
1401727,36735,5,0
2418720,37029,14,0
2416865,27531,7,0
410100,21137,4,1
851845,1158,15,1
548818,2611,17,1
1069047,36389,1,0
3140001,43258,14,0
1560245,13249,2,1
2296964,19915,18,1
3158089,48007,3,1
2689151,2566,17,0
1852317,691,13,0
3409401,20316,13,1
2450014,40723,10,1
2654268,30696,12,1
2016161,39928,19,1
2910994,31506,6,1
636298,14687,3,1
3068504,46572,1,1
133011,38557,11,1
1505597,33065,2,1
2797258,42469,2,1
590948,45646,12,0
1965036,18362,1,1
637457,33129,4,0
3164596,32402,28,1
1076930,24852,1,1
1019737,29244,15,0
2559070,22583,7,0
2115881,37250,6,0
971618,10644,19,0
113303,13147,12,0
1361397,19057,3,1
809375,46206,23,0
1386514,45335,1,1
735178,48720,27,1
574446,17615,1,0
1615647,47766,13,1
3355718,10296,16,0
2882522,39812,3,1
459873,37307,8,0
3396771,3516,1,1
2998945,20955,11,0
2065294,24184,9,1
63205,4210,1,1
1985240,24838,8,0
728273,8193,4,1
10751,14256,6,0
2509343,48647,7,0
3069697,23516,11,0
990780,24810,20,1
1916401,32428,4,0
795129,12069,8,1
265852,26369,17,0
941076,32888,8,1
3144137,32263,11,0
131396,24759,3,1
2534543,41649,4,0
3244900,40706,3,1
474271,21949,9,1
2234885,1356,23,0
3117383,27521,3,1
723947,5646,6,0
1716888,24053,19,0
2752275,16981,11,1
1664320,47766,1,1
2723722,5025,8,0
2361143,29912,9,1
442140,48835,11,1
2881404,29223,9,1
1823713,4966,6,0
3093197,46260,16,1
3411862,30591,3,1
2440515,45483,3,1
1328282,10025,5,1
3103931,13378,5,1
668185,42697,17,0
153311,5785,2,1
275022,10246,6,1
828150,1360,3,0
2394317,10132,12,1
779687,16617,7,1
646757,46654,19,1
2006052,39275,2,1
949365,23375,24,0
692769,19508,17,1
1413109,46820,2,1
2680536,8204,6,0
3324972,45599,6,1
1754089,5923,26,0
2426608,45106,11,1
1450483,11182,28,0
2610326,26620,1,1
1464052,25513,20,1
2983332,40208,47,0
745035,18435,6,1
1078422,49098,4,1
177663,9825,18,0
2206877,15613,2,0
23412,23594,9,1
3305546,12442,5,1
2745799,30489,1,0
768344,9550,13,1
2769553,13984,1,1
2501985,34668,10,0
3397408,46900,3,1
3268782,24852,1,1
3164823,7715,13,0
947431,20940,1,1
2869826,39692,8,0
3219113,27395,3,0
2677767,48679,4,1
3107978,22935,3,0
2682328,17526,7,1
3282253,14976,30,0
2146570,29270,7,1
938345,35045,12,1
3175783,44142,18,1
1571937,1217,12,0
2326205,48775,19,1
899620,37971,8,1
2119355,3177,9,0
1929144,49683,7,1
2131591,44868,29,0
404050,40751,6,1
1170647,26728,2,0
2722286,8277,4,1
958684,2091,1,1
3013265,34126,5,1
2972869,46206,8,1
114077,16102,11,0
422284,48679,13,1
2089442,12333,5,1
2334557,34969,8,1
661163,27978,4,0
3383671,2480,8,0
1679367,39950,12,0
3143569,30639,8,1
2462546,22081,2,0
1749872,26209,3,1
3335094,16185,4,1
1669513,38693,3,1
2607934,14502,6,0
2640759,20940,3,0
685949,17872,6,1
621738,13802,22,1
1116036,6760,3,1
3223722,24852,3,1
3091289,3843,18,0
2720211,32331,7,1
2402562,27953,18,0
3121691,45014,13,0
1642339,26209,27,0
2405787,4920,3,1
633045,11662,18,1
2939254,46906,4,1
1292727,47209,1,1
3405864,16262,6,1
175089,31303,20,0
2910994,24852,3,1
104778,46554,8,1
825822,21607,29,1
584435,13176,6,0
3288366,38818,3,1
717557,10685,11,0
1737638,48628,7,1
3153461,19459,3,1
948508,18677,7,1
149716,1559,4,1
55196,17454,4,1
742356,13870,11,0
1778613,37067,1,1
551180,24852,2,1
318285,5825,10,0
1791466,37141,1,1
640391,5385,2,1
2226456,26842,10,0
2279853,15134,2,1
1988766,42736,20,0
853345,48821,6,0
1912987,42736,5,1
2110890,8048,1,1
314108,24184,8,1
1869190,27086,9,0
402022,45007,4,1
2897228,13819,10,1
1415693,45954,3,0
555402,43954,4,0
995093,39040,27,0
2230213,47630,2,1
2677270,47209,7,0
1090960,13431,9,0
2807660,32877,18,0
1848169,38159,7,0
403531,27521,4,1
2023864,22920,10,1
1633876,18987,18,1
2309509,48679,20,0
1703463,39620,6,0
652622,33041,3,1
2425764,40279,7,0
2791277,27925,9,0
1100888,19376,7,1
2779943,28204,8,1
1108968,26209,15,1
1722811,1516,4,0
2866390,21938,1,1
3091457,1503,8,0
2501985,40897,8,0
3087382,41149,7,0
1596602,18770,18,0
632490,2669,23,0
2244852,39009,1,1
2644578,30949,16,1
2425046,11798,21,1
