order_id,product_id,add_to_cart_order,reordered
1768432,40723,10,0
2574026,31066,45,0
2087263,33788,22,1
148197,31533,6,1
2236360,32271,5,0
408211,39928,2,1
2504849,17555,22,1
728206,30591,23,1
268527,45066,8,1
2866348,47209,13,1
569345,8518,21,0
970703,48398,3,0
1356301,27625,8,1
3274600,44632,9,1
1059617,19508,8,1
2839388,28836,4,1
420278,43014,19,0
1041053,19508,3,0
1239602,22695,12,1
3243101,2917,10,0
413427,33120,2,1
1338807,22640,1,1
1887741,27966,2,1
1909423,49175,22,0
1988134,16083,19,1
1106370,13984,17,1
753822,26604,6,0
3253080,13176,1,1
2268779,46049,21,1
3124470,45149,3,0
805563,42450,6,1
2908272,37067,12,0
2581199,26738,3,1
405716,8048,6,1
3066720,8710,11,1
2827285,20378,9,0
2094859,13870,4,1
2890574,48287,3,1
3114639,47209,1,1
669988,38689,13,1
1479510,27845,5,1
1142988,40404,7,0
2607691,42265,10,0
3077014,7156,3,1
2706777,26209,18,0
2001835,40910,3,1
742418,45840,5,1
647527,10224,23,0
2155721,14335,2,0
1230310,25340,5,1
594982,23329,13,1
66105,48183,11,1
935328,30621,21,1
170452,11720,11,1
8978,21526,6,0
1590075,11712,18,1
640473,32828,4,1
2017102,2295,25,0
3281270,260,16,0
2669367,16797,4,1
1337253,49131,6,0
1717759,4428,3,1
1879597,17948,6,1
3384125,22935,5,0
961467,13263,2,0
1548384,25804,12,1
3258233,27845,2,1
335294,21183,5,1
1581307,39623,5,1
2850177,3179,4,1
1330695,30135,11,0
504,35678,16,0
821980,21841,2,1
709587,26209,3,1
2596530,29664,5,1
2711308,4294,30,0
1762194,49533,3,0
470757,46616,1,1
1937398,28199,23,0
1224742,44987,13,0
1712380,13870,13,1
684096,29223,7,0
1035130,46294,3,1
1343708,27336,6,1
2217336,47766,5,1
649491,24810,5,1
44603,40352,3,0
2890633,39275,4,0
2331233,276,10,1
694514,46906,13,1
1351358,33104,25,0
1537372,18615,1,1
527413,24838,8,1
3362915,9472,27,1
1086807,33000,1,1
2231913,9689,24,0
1471233,12576,16,1
3048919,23165,11,1
3113036,24852,2,1
3280960,12914,7,1
724721,27966,3,1
2513157,32655,3,1
786290,34126,18,0
2622187,9634,1,1
720762,17704,3,0
2440649,5132,7,1
527737,22825,11,1
2649834,13712,15,0
3294598,11448,7,1
1756923,21903,3,1
2121019,18465,11,1
1791078,30958,3,1
2403569,43129,11,0
176638,24838,8,1
2395851,33636,11,0
1869151,890,18,1
2936815,31869,1,0
1039982,38941,8,0
3383806,45066,1,1
1085715,31343,13,0
666761,35267,4,1
1371545,33731,16,1
736070,17801,2,1
619488,21903,5,0
346403,5450,2,0
447692,28182,26,0
397996,34668,3,1
1848883,22967,6,1
713992,32655,9,0
2149398,44781,11,1
3129677,33090,2,1
1489120,31717,13,0
1769764,47890,1,0
2134246,28993,8,0
639083,2732,6,1
1300174,21938,18,0
3201436,25544,6,1
283187,24852,1,0
910305,45723,17,0
1030574,34134,2,0
2162208,4006,34,0
617892,32227,13,0
2109986,39216,6,1
19019,38689,4,1
835092,5525,1,0
1395160,30962,1,0
2550447,11421,10,0
340609,3682,6,0
1588475,21137,8,0
1977598,27845,6,1
1557577,41220,3,1
3397954,42768,12,0
692499,34358,4,1
2522839,49139,14,0
2538264,39991,2,1
364154,42105,4,0
3014285,31651,13,1
1288822,27845,8,1
3055768,30777,26,0
776114,45613,12,1
1148966,24487,7,0
3114340,13176,3,1
1438980,20549,10,1
313724,7615,4,1
2010992,4461,3,1
1121344,28946,8,0
1691778,21053,21,0
970763,1327,7,0
3122072,35042,32,0
2818347,28199,8,0
707809,3020,16,0
3343876,41375,11,1
1489976,35182,16,1
848231,11869,12,0
3381979,7751,3,0
1450512,6873,9,0
66234,37449,5,1
1154710,25824,7,1
1037749,13176,7,1
58241,20082,1,1
1007026,21137,10,1
1247504,42701,6,0
1765981,34262,18,1
1505369,17949,4,1
663500,24964,8,0
653597,13249,4,0
2263112,12033,10,0
3171266,11812,2,0
3043498,43504,9,1
2357259,26348,6,1
1218600,24009,9,0
2600982,26499,4,0
1479732,5268,11,0
891039,10310,7,1
632378,4497,3,1
1691629,3574,8,1
1804167,27292,6,1
3219093,24852,3,1
2985183,24852,1,1
794717,46969,5,1
282072,8277,14,0
2361729,10374,5,0
1957989,47759,12,1
2087882,4945,11,1
1036969,12834,16,0
2133717,29986,6,0
3331587,31727,2,1
3258148,13176,1,1
2691070,41757,16,0
696215,41400,5,1
1971871,47626,3,1
2392270,14150,4,1
3233091,49598,6,0
1119365,34668,4,1
2933421,29007,3,0
1014765,35042,9,0
2996482,2825,8,1
991615,49683,12,0
1328312,36664,12,0
1257616,43122,7,1
2964269,11130,1,1
2330199,5612,5,1
3170150,47209,2,1
3017505,22825,6,0
2942425,12117,1,0
2179132,34127,14,1
2080071,8718,19,1
1609224,22990,8,0
384775,12099,7,1
2673149,29487,2,1
2251057,47630,13,0
2727189,47766,20,1
602825,45815,4,0
2881185,36717,11,1
624235,46260,14,0
2613877,17400,5,1
1790769,21194,27,0
435695,25630,13,1
3001960,38383,7,1
2124202,37215,1,1
2248912,31231,18,1
1040690,26209,12,1
1070379,743,5,1
1196681,27548,10,1
1202784,34578,3,1
880976,28465,1,0
3349712,25146,4,0
2374375,7598,3,1
2672290,22825,12,1
2448226,17615,2,1
3360937,46189,6,0
3136960,27307,8,1
1445534,2210,2,1
2860423,47209,18,0
3117558,21137,4,1
2699722,28985,1,1
1572339,29398,19,0
1571367,38928,5,1
2492811,39040,3,1
3120338,49683,6,1
3059372,1244,18,0
3256562,26209,17,1
3006107,26940,23,1
954936,13870,4,1
1839975,22890,16,0
1398490,43631,3,0
1681966,2035,9,1
3116891,13363,8,0
1323018,13305,6,0
2555757,47626,7,1
2074363,7916,13,1
2848447,38928,7,1
527613,4920,3,0
1741596,5450,3,1
1895015,30827,8,1
1351860,17008,12,0
3024237,24964,17,0
2794943,21653,3,1
1151777,29941,5,1
2975439,4828,9,1
1992082,32655,6,1
3097482,26604,9,1
2955931,24852,7,0
303722,44819,5,0
1052385,36011,16,1
1896987,39794,3,1
455334,44628,17,0
2648672,21616,6,1
1852335,24955,18,0
1255806,12427,9,1
2193827,45106,3,1
2939712,27662,2,1
1939548,25890,4,1
1495371,23029,11,1
2891439,47668,3,1
1860465,28985,3,1
109735,21267,12,1
1808882,13176,11,1
1333580,26604,1,1
2352269,41950,15,1
1587818,34487,5,1
1495114,30391,2,1
1259412,3599,12,1
1722102,49247,9,1
2113562,1313,3,1
987105,34969,8,1
1671346,34047,3,1
2480976,43772,4,0
730711,46516,9,0
1985824,35193,9,1
2828167,13176,21,1
3387,4478,21,1
1162665,18243,17,1
2084141,38391,1,0
595457,44787,18,1
3400130,40723,1,1
2205938,17872,10,1
122235,35221,1,0
1972064,26604,26,1
1359399,42445,2,1
1775654,44980,1,1
2598952,37646,4,1
3119895,17044,15,1
12097,5621,11,0
1214898,1099,6,0
1114602,27104,6,1
155930,47209,5,1
2006064,13176,1,1
3166779,21782,8,0
1381190,36854,7,0
1658662,21709,1,1
260775,24852,1,1
2485519,1999,12,1
2573804,34222,7,0
1788552,36397,12,1
2700377,43662,14,1
1977682,49683,2,1
560699,37029,6,1
2843311,24985,6,0
1700058,36687,4,1
2229324,22959,1,1
2711584,20119,10,1
1369626,37506,12,1
447341,15613,7,1
2087391,43352,2,1
171953,24964,6,0
1034112,35140,4,0
2620041,35939,10,1
2211896,2838,14,1
390057,24764,6,0
1604738,47357,9,0
2707943,32,4,0
3249274,29941,15,1
3087428,30353,4,0
761698,48679,6,1
2628464,39057,8,1
153780,5960,21,1
1071898,45495,11,0
3322764,21616,5,1
2611136,45531,2,1
1628185,13198,4,1
472046,24964,2,1
2546452,25134,2,1
98575,4276,10,1
2029152,26209,12,1
2582130,33320,7,0
196829,27845,1,1
1415690,26168,9,0
241840,23516,9,1
2449326,24852,4,1
486468,30391,8,1
860959,28204,14,1
57198,16797,4,0
1838385,22035,4,1
2394423,25069,4,0
3394891,4210,4,0
2146184,47734,1,0
2781448,34739,7,0
423757,15622,14,0
1963400,2086,7,0
3153005,21614,7,1
2933415,36777,4,1
153995,24555,4,1
723501,3951,3,1
2476086,24390,25,1
680361,14678,22,0
2395318,26504,35,1
2747959,20842,4,1
2498635,37524,1,0
1671808,3464,21,1
2211342,41400,1,1
1394101,45200,16,0
798734,14218,8,1
716891,3034,1,0
1374501,44819,8,1
2637390,6615,4,1
2255959,20015,1,0
485432,24852,7,1
2759156,39275,2,0
280530,13351,6,0
1037512,27104,10,0
2085440,31343,6,0
820561,21137,8,1
2195840,36550,4,0
1151214,16135,3,0
2154462,30696,8,1
2721361,40208,9,0
3418058,16696,8,1
2005698,42677,4,0
685300,45007,6,0
54583,26133,21,1
663862,8277,9,0
2889155,39482,11,1
3287293,10436,4,1
662580,43295,7,0
1002253,36397,5,1
1747860,46584,4,1
2730934,37374,7,0
2585897,22115,4,1
2751338,14947,11,1
1605242,43631,2,1
3315018,44359,6,1
1958429,41950,21,1
2751508,24852,9,1
2964196,43409,12,1
1166595,9657,6,1
433023,8277,5,1
365137,26348,2,0
2275419,30494,1,1
1417345,5206,12,1
190971,36144,7,1
425883,46979,8,1
1309290,47492,3,1
524407,2078,4,1
1775018,38412,7,0
1494198,44570,10,1
991522,6563,1,1
2047035,16797,6,1
3109852,33674,9,0
3367279,42265,6,1
264665,27398,22,0
3308618,26209,7,1
837756,2205,4,1
2057408,22935,11,1
998384,38996,8,1
472291,45123,7,1
2527103,42244,4,1
2117011,11512,5,1
611092,46572,3,1
100091,19446,4,1
19781,28749,2,1
456735,5876,3,1
1026841,405,1,0
2133308,260,36,0
1575681,11777,9,1
198471,8518,7,1
1963012,21497,14,0
3137615,10246,14,0
3311742,17924,1,0
271163,37349,1,1
638226,7644,5,1
3094744,7781,12,1
1947721,45767,12,1
2936077,26209,6,1
2311029,41787,10,1
1670016,27471,8,0
2482500,20119,38,0
211228,3397,5,1
380650,38453,5,1
1130677,32110,3,0
1421004,13176,3,0
448978,39877,10,1
2273201,21137,7,1
672472,33184,2,0
266592,21137,5,0
2933145,30817,10,0
2213418,31683,16,0
3187959,35547,12,1
2241442,47766,25,1
1105288,46738,13,0
2239236,6187,17,1
2509662,26002,6,1
3321904,13176,1,1
540711,43310,7,0
395499,17207,4,1
3186549,43352,22,1
3111998,27395,6,0
373156,37646,14,0
767907,37774,2,1
983143,12932,9,1
2230427,20126,16,0
679140,20840,7,0
2948740,8193,15,1
294584,38164,3,1
3417365,47209,18,1
131887,47890,17,1
95938,38777,20,1
2339010,40229,10,0
2228414,49300,11,0
3191436,26369,15,1
1565783,35956,3,1
1995838,47766,13,0
2670175,44142,9,1
2067303,28156,8,0
1371155,12078,3,1
260032,48554,9,0
1989277,28985,2,1
1762401,45073,4,1
1853471,48679,21,1
635943,14390,19,1
1460630,41953,9,0
1395695,21137,7,1
664324,21184,1,0
329147,48341,14,1
355443,21903,16,1
303096,47766,7,1
97549,42792,22,0
1464689,33957,5,1
2584266,4799,1,1
204183,1525,1,0
299907,4793,6,1
2732182,16797,1,1
1522565,23909,32,0
1793266,27344,20,1
1492326,21292,2,1
897519,28800,5,0
2402227,41009,3,0
67383,37970,22,0
3266305,2663,1,0
3195538,15944,6,0
585960,34969,2,0
1580157,17021,8,0
950421,37220,15,1
832006,7623,9,1
2795671,27845,7,1
2701273,2846,12,0
2479878,31717,7,0
416653,31334,1,1
790131,24082,1,1
2092006,13176,2,0
2803611,34358,17,1
2936803,13701,16,0
1216077,36866,14,0
884762,31717,6,0
3007454,38689,2,1
916657,28985,8,0
3328537,4317,7,1
2247971,26706,8,0
1750745,42516,2,0
982652,34949,12,1
841730,5322,7,0
882326,21903,1,0
2542731,24852,6,1
1773927,15613,12,1
3130101,45013,36,1
444785,5769,3,0
1072897,19511,2,1
2284778,13176,5,1
2637130,28836,13,0
3383674,16185,9,0
2097693,25005,21,0
2134090,43415,8,0
1948249,27209,8,1
2475673,29900,11,1
3150423,36522,15,0
50059,46394,26,1
1139802,28016,11,0
1213074,37068,13,0
687895,34126,4,0
2330955,25146,3,0
1259620,43732,15,0
2294877,5334,8,1
2524530,39877,10,0
2501882,43903,2,1
2513471,22935,2,1
1066656,14287,1,0
2031506,45535,18,1
1275131,27521,10,1
1884051,48568,12,1
822829,42421,9,1
3418860,5020,16,1
684683,36695,10,0
1221271,21195,2,0
3335469,3919,17,0
2779120,23579,21,0
2557682,34766,4,0
2553358,6860,23,0
2792785,48364,17,0
940704,21903,9,1
971605,47626,2,0
2140467,13176,3,0
609456,39428,3,1
255314,35231,8,0
886480,36522,10,1
1962894,14753,7,0
1183166,27288,12,0
1635718,24115,37,1
2214198,39002,7,0
2352140,17794,5,1
1080953,35708,15,0
2434132,42445,3,0
675748,7781,14,1
1022594,1181,12,1
2444002,3550,4,0
2940852,34122,1,1
1611982,34448,4,1
1035149,3957,4,1
2738075,29487,8,0
560751,17948,28,1
3212892,47209,2,1
2880026,35168,15,0
598462,36616,35,0
2140962,27845,5,0
1026876,29926,12,0
3062208,25931,10,1
3080972,12745,2,0
2010029,6104,5,1
3246863,44795,6,0
3165626,47626,20,1
2327480,5077,3,1
1873826,22000,15,0
2561916,23715,17,1
1898606,46535,1,0
493866,15290,15,1
1559294,21137,11,1
2728311,10473,5,1
340889,25931,2,1
2334034,49098,5,1
1217489,12935,3,0
2212985,10509,5,0
881796,5450,2,1
3008675,20114,1,1
2977178,14575,14,1
944283,41220,18,1
1137511,13176,9,1
2227236,33636,5,1
3233733,33294,14,0
539516,49235,5,1
2656946,43352,2,1
3180291,31242,10,0
523207,30338,2,1
1208345,14976,11,0
1078916,8518,7,1
132904,42561,1,1
2004798,17469,1,1
3275857,17789,7,1
237760,8277,1,1
1189379,9139,70,1
510846,24852,2,1
2546624,43488,11,1
2544016,48364,15,1
1609864,5338,6,0
2178498,45123,6,1
1638829,49198,3,1
3209173,35163,17,0
2567699,27966,3,0
912261,39408,18,1
3045707,17207,1,1
1198530,23032,5,0
2080894,39877,14,1
2746962,4605,34,0
2778236,43961,28,0
919507,36651,10,0
2906745,42265,1,1
2397585,36954,4,0
3184525,42110,16,0
956804,47717,11,1
2754703,38689,3,1
3336097,37646,12,1
765602,18362,1,1
158307,35886,1,1
297793,22825,4,1
617659,38274,2,1
312592,31618,12,1
1870014,24382,11,0
2765873,14540,20,0
1129284,42634,17,1
1101283,15716,10,0
2296055,25931,3,1
3280653,47391,18,0
1713430,42265,10,1
2796012,37710,2,1
1561023,17122,3,1
823952,10201,5,0
852626,8309,6,1
247834,40199,4,1
2928891,15976,9,1
1493948,21850,4,1
1639132,29103,4,1
888231,40199,1,1
334237,31915,1,1
784081,25294,10,0
2816125,43378,3,1
438829,24129,6,0
2366532,26131,12,1
1017161,35045,2,0
2385980,5785,7,1
2386019,32272,9,1
2132734,47610,9,1
2932544,38926,9,0
3281383,40078,11,1
2997426,11078,3,0
1125332,11046,16,1
2344938,27783,4,0
2421441,45066,5,1
2315997,31964,1,1
2557417,5876,14,0
1270697,12442,7,0
665055,48205,7,0
3186522,5028,3,1
1866309,36735,9,0
3393972,30391,2,1
2395177,12419,29,1
1578714,46979,3,0
201617,45747,1,0
292775,12481,19,0
1137793,35108,16,1
1908827,24749,1,0
3393252,45066,12,0
582873,4920,2,0
2825691,44632,5,1
2773285,19019,2,1
1974361,21019,7,1
2551496,13872,16,0
1896672,32740,8,1
2140413,31683,5,1
1930484,20658,1,0
2517219,24830,7,1
3143196,29557,7,1
3030391,33791,2,1
1789906,21137,3,1
2786908,46962,2,0
840768,49201,22,0
2004987,13548,6,1
2408849,2825,12,1
2169812,24382,11,0
1595170,31693,4,1
1999214,8324,14,1
2902283,890,11,0
2880604,45054,1,1
1712743,21709,5,1
539102,39190,7,1
324298,35921,1,1
254769,20383,9,0
2509521,36107,1,1
1954585,19821,5,0
2049161,39977,13,1
2004349,30489,6,1
3096766,33490,1,1
1582938,40411,3,0
2469640,41920,8,1
811654,39275,1,1
1913690,25931,12,1
787074,46088,4,0
1204592,36554,8,1
1916268,33729,6,1
2879304,10685,4,1
2694748,38777,17,1
2522755,2326,7,0
3175831,28985,15,1
895816,7559,1,1
1444388,27676,25,1
2559910,8177,3,0
46220,29849,8,0
957742,22142,2,1
775446,12116,2,1
905258,43713,6,0
3348084,44142,4,1
2121881,41634,9,0
1769140,38890,9,0
3347530,6188,20,0
242103,36406,2,1
1171646,8048,4,0
2853387,47626,6,1
2512270,22825,6,1
1545325,2295,12,1
1867822,1084,6,1
830559,5451,1,1
3329355,35851,35,0
2887126,19057,9,0
262769,1831,6,0
1593409,30827,2,0
3395132,42479,1,1
2391090,36772,3,1
1728352,32267,5,1
1478643,29565,5,0
1779031,4462,10,0
783770,24508,26,0
3228231,33776,16,0
2777185,34480,51,0
3120910,25930,18,0
2100993,13249,7,0
2109686,7158,8,1
422577,46802,19,0
3017882,25659,8,1
2285925,39620,10,0
3295364,7398,4,0
2977781,45051,1,1
2438908,28769,18,0
2971196,26940,15,1
1043145,29487,3,1
2364580,8555,5,0
662974,13176,5,1
2684961,24489,5,1
3265558,15718,25,1
3097307,34358,6,0
3093977,42244,1,1
3080308,38347,20,1
1433398,33234,5,1
2006592,26940,11,1
133529,9839,1,1
1506251,27554,5,0
2752550,40376,2,0
2551952,5612,14,1
1088212,42450,6,1
1026543,35951,4,1
2572396,37047,4,1
2928220,6948,1,1
1864268,47209,1,1
1168640,16278,6,1
2851198,34243,4,0
2694535,25146,4,1
1053720,40199,2,1
191901,44449,1,1
3165390,1025,2,1
2674089,45051,6,1
3042604,33129,3,1
1038653,19678,8,1
947802,432,6,1
370279,28842,15,0
2562198,43692,15,1
139056,22220,1,1
3326905,8214,15,0
2625331,13252,17,0
1278164,22886,12,1
2157353,49235,2,1
630425,37250,13,1
2799027,30237,3,1
2053282,21376,4,1
1309678,5606,20,1
472706,28255,7,0
3109265,45918,6,0
2770505,19333,33,0
1712269,33198,1,1
1201103,48205,22,1
1332442,46902,18,1
1943001,14632,2,1
2920192,14084,8,1
1506495,16797,4,1
2742694,40229,6,0
2527364,10970,60,1
3025955,45128,5,1
513220,26600,3,1
2536503,27344,9,1
1155189,15030,8,1
2720094,19488,4,0
1317439,11140,11,1
1562723,3172,3,1
1153036,16797,9,0
1455496,3298,1,1
1417708,20842,13,0
2873073,14715,1,1
1896183,7515,17,1
491399,33746,6,0
2551572,29223,7,1
1246073,204,10,1
3074564,24852,4,1
578468,7864,9,0
886764,26497,1,0
2577987,16965,2,1
729628,46667,20,1
383812,42741,6,0
2626298,11885,2,1
1232306,40516,8,1
590850,36865,18,1
942434,43194,10,1
716963,40469,2,1
2331764,32553,1,1
2204180,33120,1,1
1712783,41950,1,1
129810,15802,3,1
3132003,17758,16,1
3329924,16797,11,0
1033113,24852,1,0
1209259,39411,8,1
2205023,13780,8,0
485604,41290,4,1
3189608,26369,3,1
3411962,1529,5,0
2477319,12113,1,0
3028661,11777,4,1
2754425,5612,4,0
3175586,27845,12,1
1954063,10132,2,0
641717,7503,3,0
2468334,47626,2,0
3310220,22588,9,0
245745,32163,9,0
74495,17429,2,1
1623447,4274,12,1
2267782,15040,6,1
72381,24852,4,1
1378041,6187,8,0
2688256,32585,13,0
1299248,33636,15,0
1679129,45221,5,0
2669364,32338,13,1
2325524,36866,4,0
523598,33358,12,1
339562,13431,10,0
1750270,10199,3,0
1818771,11408,1,1
118545,24852,3,1
505768,42585,28,1
407218,19057,10,1
3413632,39040,13,0
241392,4920,2,1
1370577,41290,3,1
286758,22240,8,0
2783815,16521,11,0
2165148,13176,8,1
829411,23094,19,1
3236956,42495,3,1
1404201,24489,23,1
975808,31869,10,1
501841,21137,11,1
1998070,3869,12,0
2477982,37029,15,1
718241,43772,12,1
2524069,27958,26,0
2143784,28682,3,0
424520,29127,1,0
954503,47403,11,0
2313965,24852,4,1
1779358,35004,3,1
129509,2295,28,1
3041977,12606,4,0
294612,6101,19,0
1514120,6155,15,1
1948278,9839,21,1
3012512,7911,11,0
30603,24852,5,1
683379,24964,1,1
3286422,12745,6,1
988019,42768,15,1
2694791,30584,5,1
1382994,5922,13,0
7043,34356,15,1
1994026,20153,24,0
2324275,21936,16,1
345159,36205,6,1
694250,45437,7,1
2982445,45128,5,1
2721175,45,7,1
1460400,8057,6,1
2367703,49235,1,1
821694,13524,4,1
3282060,18023,4,0
1655987,25753,4,1
3109181,37080,22,1
1085106,19660,11,1
2508820,47144,3,1
3363499,15040,10,0
781689,21463,3,1
1564963,26369,7,1
2626904,1511,10,1
1483016,7075,2,0
1972284,37065,2,1
710204,8138,7,0
2780786,16759,4,0
2988379,22935,17,0
1979627,1700,8,1
2796283,9839,4,0
1443069,26604,5,0
341921,13176,3,1
3100596,29714,2,1
1236055,38838,17,0
1718218,13176,1,1
3307146,44765,2,1
2977062,38415,10,0
3378480,42671,37,1
359149,45007,13,0
2003882,28842,6,0
2004173,32650,4,1
3297985,13176,2,1
2425227,40332,10,1
2815871,48566,18,0
3180376,3039,7,0
3107655,12341,8,0
3001174,43154,13,1
2689634,16647,11,1
2982491,46676,6,1
164211,29628,1,1
93211,19025,11,1
2228145,39732,11,1
76409,20583,8,0
3267446,19451,7,1
2997409,38444,3,1
236413,36036,8,1
3284974,9387,8,0
1745146,46802,4,1
1049373,26604,3,1
3011259,25914,2,0
19169,14814,11,1
1464542,21903,6,1
1669208,43631,1,1
2743819,30639,12,1
1988240,33000,1,1
1535039,23554,21,0
2652604,44482,2,0
2420998,21174,5,1
1168947,43295,10,0
3033689,12427,1,1
1329380,21162,7,1
1782646,32864,4,1
2558244,34804,12,0
1892951,10017,6,1
2226916,7010,11,0
2944811,27744,13,1
3092287,5356,39,0
1436014,18695,3,1
633197,34243,14,1
3146552,21137,6,1
2593893,41787,14,0
425006,21137,1,1
3018110,32047,17,1
3348239,5251,19,0
1972384,16122,1,1
602512,43961,12,1
3094196,17794,7,0
1971849,22476,3,0
1941682,6489,11,1
2507768,32299,7,0
1690479,17949,4,0
95871,46720,3,1
3087769,28983,2,0
3041597,48179,10,0
3326261,36994,3,0
1577382,6902,4,0
2189455,5161,6,1
2378987,41844,8,1
3051712,10248,7,1
2902979,35242,3,1
2798367,10912,12,1
1064274,44632,11,1
2497184,44545,9,1
946539,49496,8,0
519968,16797,9,1
3339073,28342,1,0
2751253,33716,17,1
665355,23347,13,0
1545856,47626,1,1
358185,19660,1,0
3331631,35068,1,0
599107,26369,16,0
1121081,4595,4,1
479302,43875,3,1
2288821,36554,8,1
3041669,47626,7,1
1302284,41722,1,1
243374,37354,10,0
1533888,10326,2,1
194658,40449,13,1
2404209,41950,10,0
2199379,27323,6,1
2159787,9755,17,1
1710805,26604,5,1
2022225,13629,6,1
1500410,44570,10,1
2397630,49131,1,1
1347528,48747,2,1
1563249,18288,5,0
1622261,21903,8,1
3193756,30561,24,0
3124642,27288,3,1
5446,3957,5,1
1911432,15355,15,1
84816,3293,14,1
966060,13535,2,0
2768889,20583,8,1
1481248,33819,6,1
1482856,39877,7,1
2536581,23943,19,1
3296433,18570,17,0
1619167,49605,10,1
1088082,27104,12,1
51447,24571,2,1
2586063,19359,3,1
2115248,260,6,1
1785481,25948,20,0
2767638,45,4,0
982803,42768,2,1
592414,47957,5,1
125786,13712,4,1
1223646,40706,7,1
1419305,38802,7,1
2086407,8838,3,0
1877088,40613,2,0
994980,39275,20,1
2851790,13819,7,1
3241470,15170,7,0
2612054,46123,1,1
2858106,39121,8,1
2696923,4149,1,0
2446499,2708,8,1
1928472,38266,9,1
2788194,43789,4,1
661681,3703,21,0
2977253,6631,5,0
2149484,45013,6,0
871490,8153,5,1
1578469,12456,4,1
543226,13176,2,1
1787366,21288,2,1
2846217,9387,27,1
1282532,1098,9,1
2047563,4920,10,1
430342,9839,5,1
1848238,47209,15,1
518255,24231,4,1
3180430,48520,8,1
2134034,8518,18,1
2266766,24838,9,1
1726477,8153,20,0
1940024,19046,12,1
3050675,15996,3,1
239959,21872,35,1
743865,30827,8,1
2000115,4541,4,0
1062015,43821,15,0
1579640,42460,2,0
2123588,22935,6,1
722574,38400,1,0
2541587,34358,8,0
3341647,31461,1,1
1317807,15984,9,1
1667228,41276,2,1
432438,5605,12,0
1509295,21137,6,1
1654091,16168,2,0
691107,39162,3,1
542379,40691,7,1
754449,8898,25,0
225167,45535,5,0
911151,5077,5,1
1906396,44035,7,0
1965449,44795,19,0
3246201,45447,7,0
2126327,4920,11,0
3334708,41220,11,1
106723,43121,3,0
2495641,28199,6,0
1363595,3298,15,0
1174804,27966,9,1
3394632,6101,9,1
1551189,47873,17,1
388833,39877,5,1
487156,19816,9,1
1097038,18471,2,1
571718,30340,7,1
2140679,41131,1,0
2167528,11256,8,0
1368914,9808,12,1
1803402,14159,8,0
3275618,20580,10,0
1702057,27104,12,1
361951,35249,3,0
2754369,11516,7,1
2775058,22565,2,0
1460587,19338,6,1
71859,16757,5,0
1630572,43789,3,1
2583295,24685,17,0
267855,5450,12,1
2492830,11520,13,1
632281,35622,8,1
1602619,24024,11,1
3277643,31207,1,0
9389,20995,8,0
1772938,27344,6,1
2071280,13380,27,0
2301312,43726,7,1
1154713,24964,4,1
1130674,5077,1,0
2038033,23645,14,1
592338,40087,1,0
1471872,31720,15,1
3396034,13877,3,1
2679992,44142,8,0
1622955,25830,7,1
3340978,21616,15,1
1698987,41593,12,1
3378639,41950,15,1
1908867,16882,3,0
1798114,13536,4,1
3022909,18434,4,1
804621,14652,8,1
1100043,41950,4,1
1737714,33493,5,0
1187977,36923,1,0
1167654,9808,10,1
2522091,37330,17,1
2773812,15790,3,0
1525314,38050,1,1
1547232,27973,2,1
3098194,15630,2,0
2842486,45356,11,0
1693306,32700,6,0
2832227,6475,30,1
830745,27243,1,1
3065610,46906,4,1
3335120,31391,5,0
2506000,39408,2,0
3221623,16178,17,0
139124,18288,11,1
1221853,40706,2,0
1284757,44053,1,1
2739489,31717,11,1
1437280,21195,1,0
359226,27966,2,1
2372922,48988,19,1
3179813,42917,10,1
2934154,24964,17,0
75752,41787,8,1
3196096,28597,24,0
513724,35898,2,0
547018,47209,6,1
2786487,3057,13,0
1388863,21333,13,0
2518971,29199,3,0
1886481,42736,8,1
1984863,3880,3,1
3370354,27086,3,0
3381585,21019,4,0
2773509,27156,2,1
2200096,20345,1,1
2865681,46979,14,0
2730286,23405,11,0
2651907,7170,4,1
502029,46720,1,0
3190663,35535,10,1
2344953,2966,5,0
1215955,39408,5,1
2262045,7628,8,1
2736369,37355,2,1
1799723,24024,7,1
1556897,42834,4,1
2006541,8070,1,1
466388,11123,2,1
1760488,12341,7,1
2065728,11576,9,1
216879,18339,7,1
724505,43295,4,0
616878,10438,3,1
2870461,39619,5,1
1030917,19025,5,0
2229389,23801,31,0
2172639,35065,26,0
285604,47626,8,0
1544858,47915,8,0
2916419,33788,14,1
3377430,14084,4,1
3175219,26209,10,1
2443544,35165,6,0
1370478,14715,6,0
1681635,4461,2,0
1655751,581,14,0
2349845,11168,14,1
2723098,22475,16,0
2709147,39275,1,1
2725022,44359,3,1
807781,25659,4,0
2435247,43961,11,0
3047513,37646,9,1
2296674,24680,15,1
296969,18594,8,1
784487,21903,15,1
3320457,13517,5,1
3254624,23723,7,1
964046,36517,3,0
2393381,34664,2,1
2972108,41149,1,0
949213,21334,8,0
864151,45066,1,0
1831068,47626,12,1
648431,5134,34,0
61935,37731,4,0
1783853,23981,24,0
2094797,16281,1,1
2033702,27012,8,1
2132660,14715,18,1
395021,26369,9,1
168328,8277,5,1
1171083,18761,29,0
1150873,21635,5,0
2039032,45633,3,1
2733942,28052,1,1
2577290,26604,36,1
2138707,6336,5,1
1965415,3849,5,1
303589,16797,10,1
1142728,38248,4,1
1734486,7433,6,0
